graphicID,sofFactionName,graphicFile,sofHullName,sofRaceName,description
21615,guristas,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_125mm_T1.red,,gallente,
21616,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_125mm_T1.red,,gallente,
21617,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_125mm_T1.red,,gallente,
21618,sanshabase,res:/dx9/model/Turret/Energy/Beam/S/Beam_Medium_T1.red,,amarr,
21619,ammatar,res:/dx9/model/Turret/Energy/Beam/S/Beam_Medium_T1.red,,amarr,
21620,amarrnavy,res:/dx9/model/Turret/Energy/Beam/S/Beam_Medium_T1.red,,amarr,
21621,amarrstory,res:/dx9/model/Turret/Energy/Beam/S/Beam_Medium_T1.red,,amarr,
21622,minmatarofficer,res:/dx9/model/Turret/Projectile/Auto/L/Auto_650mmDual_T1.red,,minmatar,
21623,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/L/Auto_650mmDual_T1.red,,minmatar,
21624,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Electron_T1.red,,gallente,
21625,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Electron_T1.red,,gallente,
21626,sanshabase,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
21627,amarrofficer,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
21628,amarrstory,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
21629,ammatar,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
21630,amarrnavy,res:/dx9/model/Turret/Energy/Beam/L/Beam_Tachyon_T1.red,,amarr,
21631,guristas,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_250mmDual_T1.red,,gallente,
21632,caldariofficer,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_250mmDual_T1.red,,gallente,
21633,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_250mmDual_T1.red,,gallente,
21634,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_250mmDual_T1.red,,gallente,
21635,sanshabase,res:/dx9/model/Turret/Energy/Beam/M/Beam_Focused_T1.red,,amarr,
21636,ammatar,res:/dx9/model/Turret/Energy/Beam/M/Beam_Focused_T1.red,,amarr,
21637,amarrnavy,res:/dx9/model/Turret/Energy/Beam/M/Beam_Focused_T1.red,,amarr,
21638,amarrstory,res:/dx9/model/Turret/Energy/Beam/M/Beam_Focused_T1.red,,amarr,
21639,brutor,res:/dx9/model/Turret/Projectile/Auto/M/Auto_220mm_T1.red,,minmatar,
21640,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/M/Auto_220mm_T1.red,,minmatar,
21641,sanshabase,res:/dx9/model/Turret/Energy/Beam/M/Beam_Quad_T1.red,,amarr,
21642,ammatar,res:/dx9/model/Turret/Energy/Beam/M/Beam_Quad_T1.red,,amarr,
21643,amarrnavy,res:/dx9/model/Turret/Energy/Beam/M/Beam_Quad_T1.red,,amarr,
21644,sanshabase,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
21645,amarrofficer,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
21646,amarrstory,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
21647,ammatar,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
21648,amarrnavy,res:/dx9/model/Turret/Energy/Beam/L/Beam_Mega_T1.red,,amarr,
21649,caldariofficer,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Electron_T1.red,,gallente,
21650,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Electron_T1.red,,gallente,
21651,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/L/Blast_Electron_T1.red,,gallente,
21652,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Ion_T1.red,,gallente,
21653,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Ion_T1.red,,gallente,
21654,sanshabase,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21655,amarrofficer,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21656,ammatar,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21657,amarrnavy,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21658,amarrstory,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21659,sleeperbase,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_Mega_T1.red,,amarr,
21660,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/S/Auto_200mm_T1.red,,minmatar,
21661,minmatarstory,res:/dx9/model/Turret/Projectile/Auto/S/Auto_200mm_T1.red,,minmatar,
21662,sleeperbase,res:/dx9/model/Turret/Projectile/Auto/S/Auto_200mm_T1.red,,minmatar,
21663,guristas,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_200mm_T1.red,,gallente,
21664,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_200mm_T1.red,,gallente,
21665,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_200mm_T1.red,,gallente,
21666,minmatarnavy,res:/dx9/model/Turret/Projectile/Artil/M/Artil_650mm_T1.red,,minmatar,
21667,minmatarstory,res:/dx9/model/Turret/Projectile/Artil/M/Artil_650mm_T1.red,,minmatar,
21668,minmatarnavy,res:/dx9/model/Turret/Projectile/Artil/S/Artil_280mm_T1.red,,minmatar,
21669,minmatarstory,res:/dx9/model/Turret/Projectile/Artil/S/Artil_280mm_T1.red,,minmatar,
21670,sanshabase,res:/dx9/model/Turret/Energy/Pulse/M/Pulse_Focused_T1.red,,amarr,
21671,ammatar,res:/dx9/model/Turret/Energy/Pulse/M/Pulse_Focused_T1.red,,amarr,
21672,amarrnavy,res:/dx9/model/Turret/Energy/Pulse/M/Pulse_Focused_T1.red,,amarr,
21673,minmatarofficer,res:/dx9/model/Turret/Projectile/Auto/L/Auto_425mmDual_T1.red,,minmatar,
21674,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/L/Auto_425mmDual_T1.red,,minmatar,
21675,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/M/Auto_425mm_T1.red,,minmatar,
21676,minmatarstory,res:/dx9/model/Turret/Projectile/Auto/M/Auto_425mm_T1.red,,minmatar,
21677,sleeperbase,res:/dx9/model/Turret/Projectile/Auto/M/Auto_425mm_T1.red,,minmatar,
21678,minmatarnavy,res:/dx9/model/Turret/Projectile/Artil/S/Artil_250mm_T1.red,,minmatar,
21679,minmatarstory,res:/dx9/model/Turret/Projectile/Artil/S/Artil_250mm_T1.red,,minmatar,
21680,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/M/Auto_180mmDual_T1.red,,minmatar,
21681,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Ion_T1.red,,gallente,
21682,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/M/Blast_Ion_T1.red,,gallente,
21683,guristas,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21684,caldariofficer,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21685,gallentebase,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21686,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21687,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21688,caldaristory,res:/dx9/model/Turret/Hybrid/Rail/L/Rail_425mm_T1.red,,gallente,
21689,sanshabase,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_HeavyDual_T1.red,,amarr,
21690,amarrofficer,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_HeavyDual_T1.red,,amarr,
21691,ammatar,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_HeavyDual_T1.red,,amarr,
21692,amarrnavy,res:/dx9/model/Turret/Energy/Pulse/L/Pulse_HeavyDual_T1.red,,amarr,
21693,guristas,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_150mm_T1.red,,gallente,
21694,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_150mm_T1.red,,gallente,
21695,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_150mm_T1.red,,gallente,
21696,caldaristory,res:/dx9/model/Turret/Hybrid/Rail/S/Rail_150mm_T1.red,,gallente,
21697,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/S/Auto_125mm_T1.red,,minmatar,
21698,malkuth,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21699,limos,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21700,serial,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21701,caldarinavy,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21702,angelbase,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21703,guristas,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21704,sanshabase,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21705,khanid,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21706,sleeperbase,res:/dx9/model/Turret/Launcher/HeavyAssault/HeavyAssault_T1.red,,caldari,
21707,limos,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21708,malkuth,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21709,angelbase,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21710,guristas,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21711,caldaristory,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21712,minmatarnavy,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21713,sanshabase,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21714,serial,res:/dx9/model/turret/launcher/rapidheavy/rapidheavy_t1.red,,caldari,
21715,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/S/Auto_150mm_T1.red,,minmatar,
21716,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Neutron_T1.red,,gallente,
21717,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Neutron_T1.red,,gallente,
21718,sleeperbase,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Neutron_T1.red,,gallente,
21719,sanshabase,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Dual_T1.red,,amarr,
21720,ammatar,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Dual_T1.red,,amarr,
21721,amarrnavy,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Dual_T1.red,,amarr,
21722,guristas,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_150mmDual_T1.red,,gallente,
21723,caldarinavy,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_150mmDual_T1.red,,gallente,
21724,gallentenavy,res:/dx9/model/Turret/Hybrid/Rail/M/Rail_150mmDual_T1.red,,gallente,
21725,sanshabase,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Gatling_T1.red,,amarr,
21726,ammatar,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Gatling_T1.red,,amarr,
21727,amarrnavy,res:/dx9/model/Turret/Energy/Pulse/S/Pulse_Gatling_T1.red,,amarr,
21728,guristas,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21729,caldarinavy,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21730,concordbase,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21731,malkuth,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21732,limos,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21733,serial,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21734,arbalest,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21735,minmatarnavy,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21736,sanshabase,res:/dx9/model/Turret/Launcher/Cruise/Cruise_T1.red,,caldari,
21737,minmatarofficer,res:/dx9/model/Turret/Projectile/Auto/L/Auto_800mmHeavy_T1.red,,minmatar,
21738,minmatarnavy,res:/dx9/model/Turret/Projectile/Auto/L/Auto_800mmHeavy_T1.red,,minmatar,
21739,minmatarstory,res:/dx9/model/Turret/Projectile/Auto/L/Auto_800mmHeavy_T1.red,,minmatar,
21740,sleeperbase,res:/dx9/model/Turret/Projectile/Auto/L/Auto_800mmHeavy_T1.red,,minmatar,
21741,guristas,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21742,caldarinavy,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21743,limos,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21744,serial,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21745,arbalest,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21746,minmatarnavy,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21747,caldaristory,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21748,sanshabase,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21749,khanid,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21750,sleeperbase,res:/dx9/model/Turret/Launcher/Rocket/Rocket_T1.red,,caldari,
21751,gallentenavy,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Electron_T1.red,,gallente,
21752,caldaristory,res:/dx9/model/Turret/Hybrid/Blast/S/Blast_Electron_T1.red,,gallente,
21754,caldaribase,,csc1_t3_s1v1,caldari,
21755,caldaribase,,csc1_t3_s1v2,caldari,
21756,caldaribase,,csc1_t3_s1v3,caldari,
21757,caldaribase,,csc1_t3_s2v1,caldari,
21758,caldaribase,,csc1_t3_s2v2,caldari,
21759,caldaribase,,csc1_t3_s2v3,caldari,
21760,caldaribase,,csc1_t3_s3v1,caldari,
21761,caldaribase,,csc1_t3_s3v2,caldari,
21762,caldaribase,,csc1_t3_s3v3,caldari,
21763,caldaribase,,csc1_t3_s4v1,caldari,
21764,caldaribase,,csc1_t3_s4v2,caldari,
21765,caldaribase,,csc1_t3_s4v3,caldari,
21766,tournament-viii,,gf4_tournament,gallente,
21767,amarrbase,,af2_t1,amarr,
21768,amarrbase,,ac2_t1,amarr,
21769,amarrbase,,abc1_t1,amarr,
21770,gallentebase,,gsc1_t3_s1v1,gallente,
21771,gallentebase,,gsc1_t3_s1v2,gallente,
21772,gallentebase,,gsc1_t3_s1v3,gallente,
21773,gallentebase,,gsc1_t3_s2v1,gallente,
21774,gallentebase,,gsc1_t3_s2v2,gallente,
21775,gallentebase,,gsc1_t3_s2v3,gallente,
21776,gallentebase,,gsc1_t3_s3v1,gallente,
21777,gallentebase,,gsc1_t3_s3v2,gallente,
21778,gallentebase,,gsc1_t3_s3v3,gallente,
21779,gallentebase,,gsc1_t3_s4v1,gallente,
21780,gallentebase,,gsc1_t3_s4v2,gallente,
21781,gallentebase,,gsc1_t3_s4v3,gallente,
21782,minmatarbase,,msc1_t3_s1v1,minmatar,
21783,minmatarbase,,msc1_t3_s1v2,minmatar,
21784,minmatarbase,,msc1_t3_s1v3,minmatar,
21785,minmatarbase,,msc1_t3_s2v1,minmatar,
21786,minmatarbase,,msc1_t3_s2v2,minmatar,
21787,minmatarbase,,msc1_t3_s2v3,minmatar,
21788,minmatarbase,,msc1_t3_s3v1,minmatar,
21789,minmatarbase,,msc1_t3_s3v2,minmatar,
21790,minmatarbase,,msc1_t3_s3v3,minmatar,
21791,minmatarbase,,msc1_t3_s4v1,minmatar,
21792,minmatarbase,,msc1_t3_s4v2,minmatar,
21793,minmatarbase,,msc1_t3_s4v3,minmatar,
21796,upwell-refinery,,refl1_t1_vul_active_state,generic,
21797,upwell-refinery,,refl1_t1_invul_state,generic,
21798,upwell-refinery,,refl1_t1_sieged_active_state,generic,
21801,moon,,chunk_s,generic,
21802,moon,,chunk_m,generic,
21803,moon,,chunk_l,generic,
21804,moon,,chunk_xl,generic,
21805,upwell-refinery,,refm1_t1_placement_state,generic,
21806,upwell-refinery,,refl1_t1_placement_state,generic,
21807,upwell-indy,,ial1_t1_placement_state,generic,
21808,upwell-indy,,iaxl1_t1_placement_state,generic,
21809,upwell-indy,,iam1_t1_placement_state,generic,
21810,upwell,,cm1_t1_placement_state,generic,
21811,upwell,,cl1_t1_placement_state,generic,
21812,upwell,,cxl1_t1_placement_state,generic,
21814,upwell-refinery,,refm1_t1_wreck,generic,
21815,upwell,,uw_plinth_01a,generic,
21818,roguebase,,rdl6_t1,rogue,
21821,serpentis_xv,,gf3_t2,gallente,
21822,serpentis_xv,,gc1_t1,gallente,
21823,debris,,ud7,generic,
21842,,res:/dx9/model/turret/Drone/fighter_amarrbeam_t1.red,,amarr,
21843,,res:/dx9/model/turret/Drone/fighter_amarrpulse_t1.red,,amarr,
21844,,res:/dx9/model/turret/Drone/fighter_caldariblaster_t1.red,,caldari,
21845,,res:/dx9/model/turret/Drone/fighter_caldarirail_t1.red,,caldari,
21846,,res:/dx9/model/turret/Drone/fighter_gallenteblaster_t1.red,,gallente,
21847,,res:/dx9/model/turret/Drone/fighter_gallenterail_t1.red,,gallente,
21848,,res:/dx9/model/turret/Drone/fighter_minmatarartillery_t1.red,,minmatar,
21849,,res:/dx9/model/turret/Drone/fighter_minmatarautocannon_t1.red,,minmatar,
21850,upwell-refinery,,refl1_t1_wreck,generic,
21854,pyrrhotite,,rock_01v1,asteroid,
21855,pyrrhotite,,rock_01v2,asteroid,
21856,pyrrhotite,,rock_01v3,asteroid,
21857,pyrrhotite,,rock_01v4,asteroid,
21858,pyrrhotite,,rock_02v1,asteroid,
21859,pyrrhotite,,rock_02v2,asteroid,
21860,pyrrhotite,,rock_02v3,asteroid,
21861,pyrrhotite,,rock_02v4,asteroid,
21862,amarrbase,,ama_plinth_01a,amarr,
21863,guristas,,cs5,caldari,
21864,concordcivilian,,conb1_t1,concord,
21865,bloodraider,,as10,amarr,
21867,r04,,rock_02v1,asteroid,
21868,r04,,rock_02v2,asteroid,
21869,r04,,rock_02v3,asteroid,
21870,r04,,rock_02v4,asteroid,
21871,r04,,crystal_02v1,asteroid,
21872,r04,,crystal_02v2,asteroid,
21873,r04,,crystal_02v3,asteroid,
21874,r04,,crystal_02v4,asteroid,
21875,r08,,rock_02v1,asteroid,
21876,r08,,rock_02v2,asteroid,
21877,r08,,rock_02v3,asteroid,
21878,r08,,rock_02v4,asteroid,
21879,r08,,crystal_02v1,asteroid,
21880,r08,,crystal_02v2,asteroid,
21881,r08,,crystal_02v3,asteroid,
21882,r08,,crystal_02v4,asteroid,
21883,r16,,rock_02v1,asteroid,
21884,r16,,rock_02v2,asteroid,
21885,r16,,rock_02v3,asteroid,
21886,r16,,rock_02v4,asteroid,
21887,r16,,crystal_02v1,asteroid,
21888,r16,,crystal_02v2,asteroid,
21889,r16,,crystal_02v3,asteroid,
21890,r16,,crystal_02v4,asteroid,
21891,r32,,rock_02v1,asteroid,
21892,r32,,rock_02v2,asteroid,
21893,r32,,rock_02v3,asteroid,
21894,r32,,rock_02v4,asteroid,
21895,r32,,crystal_02v1,asteroid,
21896,r32,,crystal_02v2,asteroid,
21897,r32,,crystal_02v3,asteroid,
21898,r32,,crystal_02v4,asteroid,
21899,r64,,rock_02v1,asteroid,
21900,r64,,rock_02v2,asteroid,
21901,r64,,rock_02v3,asteroid,
21902,r64,,rock_02v4,asteroid,
21903,r64,,crystal_02v1,asteroid,
21904,r64,,crystal_02v2,asteroid,
21905,r64,,crystal_02v3,asteroid,
21906,r64,,crystal_02v4,asteroid,
21909,genericroadhouse,,dgm1,generic,
21911,genericroadhouse,,dgm2,generic,
21912,genericroadhouse,,dgm3,generic,
21913,genericroadhouse,,dgm4,generic,
21914,genericroadhouse,,dgm5,generic,
21915,genericroadhouse,,dgm6,generic,
21919,asteroiddepleted,,rock_01_field,asteroid,
21923,guristas,,cs5_wreck,caldari,
21924,bloodraider,,as10_wreck,amarr,
21928,army,,conb1_t1_wreck,concord,
21931,,res:/dx9/model/turret/launcher/citadeltorpedo/citadeltorpedo_missile.red,,generic,
21932,,res:/dx9/model/turret/launcher/bomb/bomb_missile.red,,caldari,
21933,,res:/dx9/model/turret/launcher/citadelcruise/citadelcruise_missile.red,,generic,
21934,,res:/dx9/model/turret/launcher/cruise/cruise_missile.red,,caldari,
21935,,res:/dx9/model/turret/launcher/festival/festival_missile.red,,caldari,
21936,,res:/dx9/model/turret/launcher/heavy/heavy_missile.red,,caldari,
21937,,res:/dx9/model/turret/launcher/heavyassault/heavyassault_missile.red,,caldari,
21938,,res:/dx9/model/turret/launcher/light/light_missile.red,,caldari,
21939,,res:/dx9/model/turret/launcher/rocket/rocket_missile.red,,caldari,
21940,,res:/dx9/model/turret/launcher/torpedo/torpedo_missile.red,,caldari,
21941,,res:/dx9/model/turret/structure/antiship/antiship_missile.red,,generic,
21942,,res:/dx9/model/turret/structure/flak/flak_missile.red,,generic,
21943,,res:/dx9/model/turret/structure/launcher/launcher_missile.red,,generic,
21944,,res:/dx9/model/turret/launcher/holiday/holiday_missile.red,,caldari,
21948,minmatarbase,,mbs1_t1,minmatar,
21956,kor-azor,,as1,amarr,
21964,genericbase,,test_background_01,generic,
21965,genericbase,,test_background_02,generic,
21966,,res:/dx9/model/turret/launcher/holiday/holiday_impact_valentine1.red,,caldari,
21967,angelbase,,angt1_t1_wreck,angel,
21970,,res:/dx9/model/turret/launcher/holiday/holiday_impact_capsuleerday1.red,,caldari,
21971,,res:/dx9/model/turret/launcher/holiday/holiday_impact_crimsonharvest2.red,,caldari,
21972,,res:/dx9/model/turret/launcher/holiday/holiday_impact_winter2.red,,caldari,
21976,triglavianbase,,tgc01_t1,triglavian,
21977,upwell-refinery,,refm1_t1_vul_inactive_state,generic,
21978,upwell-refinery,,refm1_t1_sieged_inactive_state,generic,
21979,upwell-refinery,,refl1_t1_vul_inactive_state,generic,
21980,upwell-refinery,,refl1_t1_sieged_inactive_state,generic,
21981,upwell-indy,,iaxl1_t1_vul_inactive_state,generic,
21982,upwell-indy,,iaxl1_t1_sieged_inactive_state,generic,
21983,upwell-indy,,iam1_t1_vul_inactive_state,generic,
21984,upwell-indy,,iam1_t1_sieged_inactive_state,generic,
21985,upwell-indy,,ial1_t1_vul_inactive_state,generic,
21986,upwell-indy,,ial1_t1_sieged_inactive_state,generic,
21987,upwell,,cl1_t1_vul_inactive_state,generic,
21988,upwell,,cl1_t1_sieged_inactive_state,generic,
21989,upwell,,cm1_t1_vul_inactive_state,generic,
21990,upwell,,cm1_t1_sieged_inactive_state,generic,
21991,upwell,,cxl1_t1_vul_inactive_state,generic,
21992,upwell,,cxl1_t1_sieged_inactive_state,generic,
21993,triglavianbase,,tgb01_t1,triglavian,
21994,triglavianbase,res:/dx9/model/turret/atomic/l/atomic_l01_t1.red,,triglavian,
21996,triglavianbase,res:/dx9/model/turret/atomic/m/atomic_m01_t1.red,,triglavian,
21997,triglavianbase,res:/dx9/model/turret/atomic/s/atomic_s01_t1.red,,triglavian,
22001,cdia,,conc1_t2b,concord,
22002,,res:/fisfx/structure/ecmburst_rt_01a.red,,,
22003,,res:/fisfx/structure/repairstatecomplete_ov_01a.red,,,
22004,,res:/fisfx/structure/repairstatefailed_ov_01a.red,,,
22006,drifter,,jc1_t1,jove,
22007,triglavianbase,,tgf01_t1,triglavian,
22009,asteroid_abyssal,,as1_s_01,asteroid,
22010,asteroid_abyssal,,as1_s_02,asteroid,
22011,asteroid_abyssal,,as1_s_03,asteroid,
22012,asteroid_abyssal,,as1_s_04,asteroid,
22013,asteroid_abyssal,,as1_m_01,asteroid,
22014,asteroid_abyssal,,as1_m_02,asteroid,
22015,asteroid_abyssal,,as1_m_03,asteroid,
22016,asteroid_abyssal,,as1_m_04,asteroid,
22017,asteroid_abyssal,,as1_l_01,asteroid,
22018,asteroid_abyssal,,as1_l_02,asteroid,
22019,asteroid_abyssal,,as1_l_03,asteroid,
22020,asteroid_abyssal,,as1_xl_01,asteroid,
22021,asteroid_abyssal,,as1_xl_02,asteroid,
22022,volcanicminerals,,ps1_s_01,asteroid,
22023,volcanicminerals,,ps1_s_02,asteroid,
22024,volcanicminerals,,ps1_s_03,asteroid,
22025,volcanicminerals,,ps1_m_01,asteroid,
22026,volcanicminerals,,ps1_m_02,asteroid,
22027,volcanicminerals,,ps1_m_03,asteroid,
22028,volcanicminerals,,ps1_l_01,asteroid,
22029,volcanicminerals,,ps1_l_02,asteroid,
22030,volcanicminerals,,ps1_l_03,asteroid,
22031,volcanicminerals,,ps1_xl_01,asteroid,
22032,volcanicminerals,,ps1_xl_02,asteroid,
22033,volcanicminerals,,ps1_xl_03,asteroid,
22035,triglavianbase,,tgt01_active,triglavian,
22036,triglavianbase,,tgt01_active2,triglavian,
22041,,res:/dx9/scene/abyssal/ad01_A_cube.red,,,
22042,,res:/dx9/scene/abyssal/ad02_A_cube.red,,,
22043,,res:/dx9/scene/abyssal/ad02_B_cube.red,,,
22044,,res:/dx9/scene/abyssal/ad02_C_cube.red,,,
22045,,res:/dx9/scene/abyssal/ad03_A_cube.red,,,
22046,,res:/dx9/scene/abyssal/ad03_B_cube.red,,,
22047,,res:/dx9/scene/abyssal/ad03_C_cube.red,,,
22048,,res:/dx9/scene/abyssal/ad04_A_cube.red,,,
22049,,res:/fisfx/structure/BulletStorm_Triglavian_01a.red,,,
22050,,res:/fisfx/structure/BulletStorm_Triglavian_01b.red,,,
22052,jovebase,res:/dx9/model/turret/jove/m/jove_m_t1.red,,jove,
22057,,res:/fisfx/lensflare/abyssal_blue.red,,,
22058,,res:/fisfx/lensflare/abyssal_red.red,,,
22059,,res:/fisfx/lensflare/abyssal_green.red,,,
22060,,res:/fisfx/lensflare/abyssal_purple.red,,,
22061,,res:/fisfx/lensflare/abyssal_white.red,,,
22062,,res:/fisfx/lensflare/abyssal_dark.red,,,
22064,,res:/dx9/model/celestial/environment/planet/moon/moon_01_background.red,,,
22065,,res:/dx9/model/celestial/environment/planet/gas/gas_01_background.red,,,
22068,,res:/dx9/model/celestial/environment/planet/sandstorm/sandstorm.red,,,
22070,soctbase,,soctb1_t1,soct,
22071,,res:/fisfx/jump/jumpgates/tunnel.red,,,
22072,,res:/fisfx/travel/abyssal/abyssal_tunneltoandfrom_01a.red,,,
22073,,res:/fisfx/travel/abyssal/abyssal_tunnelbetween_01a.red,,,
22077,,res:/fisfx/environment/aoe/aoe_bioluminescence_10k_rt_01a.red,,,
22080,,res:/fisfx/environment/aoe/aoe_bioluminescence_30k_rt_01a.red,,,
22081,,res:/fisfx/environment/aoe/aoe_bioluminescence_80k_rt_01a.red,,,
22082,,res:/fisfx/environment/aoe/aoe_causticwave_10k_rt_01a.red,,,
22083,,res:/fisfx/environment/aoe/aoe_causticwave_30k_rt_01a.red,,,
