licenseTypeID,duration,skinID
39613,30,2638
39614,90,2638
39615,365,2638
39616,-1,2639
39617,7,2639
39618,30,2639
39619,90,2639
39620,365,2639
39621,-1,2640
39622,7,2640
39623,30,2640
39624,90,2640
39625,365,2640
39626,-1,2641
39627,7,2641
39628,30,2641
39629,90,2641
39630,365,2641
39631,-1,2642
39632,7,2642
39633,30,2642
39634,90,2642
39635,365,2642
39636,-1,2643
39637,7,2643
39638,30,2643
39639,90,2643
39640,365,2643
39641,-1,2644
39642,7,2644
39643,30,2644
39644,90,2644
39645,365,2644
39646,-1,2645
39647,7,2645
39648,30,2645
39649,90,2645
39650,365,2645
39651,-1,2646
39652,7,2646
39653,30,2646
39654,90,2646
39655,365,2646
39656,-1,2647
39657,7,2647
39658,30,2647
39659,90,2647
39660,365,2647
39661,-1,2648
39662,7,2648
39663,30,2648
39664,90,2648
39665,365,2648
39666,-1,2649
39667,7,2649
39668,30,2649
39669,90,2649
39670,365,2649
39671,-1,2650
39672,7,2650
39673,30,2650
39674,90,2650
39675,365,2650
39676,-1,2651
39677,7,2651
39678,30,2651
39679,90,2651
39680,365,2651
39681,-1,2652
39682,7,2652
39683,30,2652
39684,90,2652
39685,365,2652
39686,-1,2653
39687,7,2653
39688,30,2653
39689,90,2653
39690,365,2653
39691,-1,2654
39692,7,2654
39693,30,2654
39694,90,2654
39695,365,2654
39696,-1,2655
39697,7,2655
39698,30,2655
39699,90,2655
39700,365,2655
39701,-1,2656
39702,7,2656
39703,30,2656
39704,90,2656
39705,365,2656
39706,-1,2657
39707,7,2657
39708,30,2657
39709,90,2657
39710,365,2657
39711,-1,2658
39712,7,2658
39713,30,2658
39714,90,2658
39715,365,2658
39716,-1,2659
39717,7,2659
39718,30,2659
39719,90,2659
39720,365,2659
39721,-1,2660
39722,7,2660
39723,30,2660
39724,90,2660
39725,365,2660
39726,-1,2661
39727,7,2661
39728,30,2661
39729,90,2661
39730,365,2661
39731,-1,2662
39732,7,2662
39733,30,2662
39734,90,2662
39735,365,2662
39736,-1,2663
39737,7,2663
39738,30,2663
39739,90,2663
39740,365,2663
39741,-1,2664
39742,7,2664
39743,30,2664
39744,90,2664
39745,365,2664
39746,-1,2665
39747,7,2665
39748,30,2665
39749,90,2665
39750,365,2665
39751,-1,2666
39752,7,2666
39753,30,2666
39754,90,2666
39755,365,2666
39756,-1,2667
39757,7,2667
39758,30,2667
39759,90,2667
39760,365,2667
39761,-1,2668
39762,7,2668
39763,30,2668
39764,90,2668
39765,365,2668
39766,-1,2669
39767,7,2669
39768,30,2669
39769,90,2669
39770,365,2669
39771,-1,2670
39772,7,2670
39773,30,2670
39774,90,2670
39775,365,2670
39776,-1,2671
39777,7,2671
39778,30,2671
39779,90,2671
39780,365,2671
39781,-1,2672
39782,7,2672
39783,30,2672
39784,90,2672
39785,365,2672
39786,-1,2673
39787,7,2673
39788,30,2673
39789,90,2673
39790,365,2673
39791,-1,2674
39792,7,2674
39793,30,2674
39794,90,2674
39795,365,2674
39796,-1,2675
39797,7,2675
39798,30,2675
39799,90,2675
39800,365,2675
39801,-1,2676
39802,7,2676
39803,30,2676
39804,90,2676
39805,365,2676
39806,-1,2677
39807,7,2677
39808,30,2677
39809,90,2677
39810,365,2677
39811,-1,2678
39812,7,2678
39813,30,2678
39814,90,2678
39815,365,2678
39816,-1,2679
39817,7,2679
39818,30,2679
39819,90,2679
39820,365,2679
39821,-1,2680
39822,7,2680
39823,30,2680
39824,90,2680
39825,365,2680
39826,-1,2681
39827,7,2681
39828,30,2681
39829,90,2681
39830,365,2681
39831,-1,2682
39832,7,2682
39833,30,2682
39834,90,2682
39835,365,2682
39836,-1,2683
39837,7,2683
39838,30,2683
39839,90,2683
39840,365,2683
39841,-1,2684
39842,7,2684
39843,30,2684
39844,90,2684
39845,365,2684
39846,-1,2685
39847,7,2685
39848,30,2685
39849,90,2685
39850,365,2685
39851,-1,2686
39852,7,2686
39853,30,2686
39854,90,2686
39855,365,2686
39856,-1,2687
39857,7,2687
39858,30,2687
39859,90,2687
39860,365,2687
39861,-1,2688
39862,7,2688
39863,30,2688
39864,90,2688
39865,365,2688
39866,-1,2689
39867,7,2689
39868,30,2689
39869,90,2689
39870,365,2689
39871,-1,2690
39872,7,2690
39873,30,2690
39874,90,2690
39875,365,2690
39876,-1,2691
39877,7,2691
39878,30,2691
39879,90,2691
39880,365,2691
39881,-1,2692
39882,7,2692
39883,30,2692
39884,90,2692
39885,365,2692
39886,-1,2693
39887,7,2693
39888,30,2693
39889,90,2693
39890,365,2693
39891,-1,2694
39892,7,2694
39893,30,2694
39894,90,2694
39895,365,2694
39896,-1,2695
39897,7,2695
39898,30,2695
39899,90,2695
39900,365,2695
39901,-1,2696
39902,7,2696
39903,30,2696
39904,90,2696
39905,365,2696
39906,-1,2697
39907,7,2697
39908,30,2697
39909,90,2697
39910,365,2697
39911,-1,2698
39912,7,2698
39913,30,2698
39914,90,2698
39915,365,2698
39916,-1,2699
39917,7,2699
39918,30,2699
39919,90,2699
39920,365,2699
39921,-1,2700
39922,7,2700
39923,30,2700
39924,90,2700
39925,365,2700
39926,-1,2701
39927,7,2701
39928,30,2701
39929,90,2701
39930,365,2701
39931,-1,2702
39932,7,2702
39933,30,2702
39934,90,2702
39935,365,2702
39936,-1,2703
39937,7,2703
39938,30,2703
39939,90,2703
39940,365,2703
39941,-1,2704
39942,7,2704
39943,30,2704
39944,90,2704
39945,365,2704
39946,-1,2705
39947,7,2705
39948,30,2705
39949,90,2705
39950,365,2705
39951,-1,2706
39952,7,2706
39953,30,2706
39954,90,2706
39955,365,2706
39956,-1,2707
39957,7,2707
39958,30,2707
39959,90,2707
39960,365,2707
39961,-1,2708
39962,7,2708
39963,30,2708
39964,90,2708
39965,365,2708
39966,-1,2709
39967,7,2709
39968,30,2709
39969,90,2709
39970,365,2709
39971,-1,2710
39972,7,2710
39973,30,2710
39974,90,2710
39975,365,2710
39976,-1,2711
39977,7,2711
39978,30,2711
39979,90,2711
39980,365,2711
39981,-1,2712
39982,7,2712
39983,30,2712
39984,90,2712
39985,365,2712
39986,-1,2713
39987,7,2713
39988,30,2713
39989,90,2713
39990,365,2713
39991,-1,2714
39992,7,2714
39993,30,2714
39994,90,2714
39995,365,2714
39996,-1,2715
39997,7,2715
39998,30,2715
39999,90,2715
40000,365,2715
40001,-1,2716
40002,7,2716
40003,30,2716
40004,90,2716
40005,365,2716
40006,-1,2717
40007,7,2717
40008,30,2717
40009,90,2717
40010,365,2717
40011,-1,2718
40012,7,2718
40013,30,2718
40014,90,2718
40015,365,2718
40016,-1,2719
40017,7,2719
40018,30,2719
40019,90,2719
40020,365,2719
40021,-1,2720
40022,7,2720
40023,30,2720
40024,90,2720
40025,365,2720
40026,-1,2721
40027,7,2721
40028,30,2721
40029,90,2721
40030,365,2721
40031,-1,2722
40032,7,2722
40033,30,2722
40034,90,2722
40035,365,2722
40036,-1,2723
40037,7,2723
40038,30,2723
40039,90,2723
40040,365,2723
40041,-1,2724
40042,7,2724
40043,30,2724
40044,90,2724
40045,365,2724
40046,-1,2725
40047,7,2725
40048,30,2725
40049,90,2725
40050,365,2725
40051,-1,2726
40052,7,2726
40053,30,2726
40054,90,2726
40055,365,2726
40056,-1,2727
40057,7,2727
40058,30,2727
40059,90,2727
40060,365,2727
40061,-1,2728
40062,7,2728
40063,30,2728
40064,90,2728
40065,365,2728
40066,-1,2729
40067,7,2729
40068,30,2729
40069,90,2729
40070,365,2729
40071,-1,2730
40072,7,2730
40073,30,2730
40074,90,2730
40075,365,2730
40076,-1,2731
40077,7,2731
40078,30,2731
40079,90,2731
40080,365,2731
40081,-1,2732
40082,7,2732
40083,30,2732
40084,90,2732
40085,365,2732
40086,-1,2733
40087,7,2733
40088,30,2733
40089,90,2733
40090,365,2733
40091,-1,2734
40092,7,2734
40093,30,2734
40094,90,2734
40095,365,2734
40096,-1,2735
40097,7,2735
40098,30,2735
40099,90,2735
40100,365,2735
40101,-1,2736
40102,7,2736
40103,30,2736
40104,90,2736
40105,365,2736
40106,-1,2737
40107,7,2737
40108,30,2737
40109,90,2737
40110,365,2737
40111,-1,2738
40112,7,2738
40113,30,2738
40114,90,2738
40115,365,2738
40116,-1,2739
40117,7,2739
40118,30,2739
40119,90,2739
40120,365,2739
40121,-1,2740
40122,7,2740
40123,30,2740
40124,90,2740
40125,365,2740
40126,-1,2741
40127,7,2741
40128,30,2741
40129,90,2741
40130,365,2741
40131,-1,2742
40132,7,2742
40133,30,2742
40134,90,2742
40135,365,2742
40136,-1,2743
40137,7,2743
40138,30,2743
40139,90,2743
40140,365,2743
40141,-1,2744
40142,7,2744
40143,30,2744
40144,90,2744
40145,365,2744
40146,-1,2745
40147,7,2745
40148,30,2745
40149,90,2745
40150,365,2745
40151,-1,2746
40152,7,2746
40153,30,2746
40154,90,2746
40155,365,2746
40156,-1,2747
40157,7,2747
40158,30,2747
40159,90,2747
40160,365,2747
40161,-1,2748
40162,7,2748
40163,30,2748
40164,90,2748
40165,365,2748
40166,-1,2749
40167,7,2749
40168,30,2749
40169,90,2749
40170,365,2749
40171,-1,2750
40172,7,2750
40173,30,2750
40174,90,2750
40175,365,2750
40176,-1,2751
40177,7,2751
40178,30,2751
40179,90,2751
40180,365,2751
40181,-1,2752
40182,7,2752
40183,30,2752
40184,90,2752
40185,365,2752
40186,-1,2753
40187,7,2753
40188,30,2753
40189,90,2753
40190,365,2753
40191,-1,2754
40192,7,2754
40193,30,2754
40194,90,2754
40195,365,2754
40196,-1,2755
40197,7,2755
40198,30,2755
40199,90,2755
40200,365,2755
40201,-1,2756
40202,7,2756
40203,30,2756
40204,90,2756
40205,365,2756
40206,-1,2757
40207,7,2757
40208,30,2757
40209,90,2757
40210,365,2757
40211,-1,2758
40212,7,2758
40213,30,2758
40214,90,2758
40215,365,2758
40216,-1,2759
40217,7,2759
40218,30,2759
40219,90,2759
40220,365,2759
40221,-1,2760
40222,7,2760
40223,30,2760
40224,90,2760
40225,365,2760
40226,-1,2761
40227,7,2761
40228,30,2761
40229,90,2761
40230,365,2761
40231,-1,2762
40232,7,2762
40233,30,2762
40234,90,2762
40235,365,2762
40236,-1,2763
40237,7,2763
40238,30,2763
40239,90,2763
40240,365,2763
40241,-1,2764
40242,7,2764
40243,30,2764
40244,90,2764
40245,365,2764
40246,-1,2765
40247,7,2765
40248,30,2765
40249,90,2765
40250,365,2765
40251,-1,2766
40252,7,2766
40253,30,2766
40254,90,2766
40255,365,2766
40256,-1,2767
40257,7,2767
40258,30,2767
40259,90,2767
40260,365,2767
40261,-1,2768
40262,7,2768
40263,30,2768
40264,90,2768
40265,365,2768
40266,-1,2769
40267,7,2769
40268,30,2769
40269,90,2769
40270,365,2769
40271,-1,2770
40272,7,2770
40273,30,2770
40274,90,2770
40275,365,2770
40276,-1,2771
40277,7,2771
40278,30,2771
40279,90,2771
40280,365,2771
40281,-1,2772
40282,7,2772
40283,30,2772
40284,90,2772
40285,365,2772
40286,-1,2773
40287,7,2773
40288,30,2773
40289,90,2773
40290,365,2773
40291,-1,2774
40292,7,2774
40293,30,2774
40294,90,2774
40295,365,2774
40296,-1,2775
40297,7,2775
40298,30,2775
40299,90,2775
40300,365,2775
40319,-1,2776
40320,-1,2777
40321,-1,2778
40322,-1,2779
40323,-1,2780
40324,-1,2781
40325,-1,2782
40326,-1,2783
40329,-1,1112
40330,-1,2784
40331,-1,2785
40332,-1,2786
40333,-1,2787
40366,-1,2790
40367,7,2790
40368,30,2790
40369,90,2790
40370,365,2790
40371,-1,2791
40372,7,2791
40373,30,2791
40374,90,2791
40375,365,2791
40376,-1,2792
40377,7,2792
40378,30,2792
40379,90,2792
40380,365,2792
40381,-1,2793
40382,7,2793
40383,30,2793
40384,90,2793
40385,365,2793
40386,-1,2794
40387,7,2794
40388,30,2794
40389,90,2794
40390,365,2794
40391,-1,2795
40392,7,2795
40393,30,2795
40394,90,2795
40395,365,2795
40396,-1,2796
40397,7,2796
40398,30,2796
40399,90,2796
40400,365,2796
40401,-1,2797
40402,7,2797
40403,30,2797
40404,90,2797
40405,365,2797
40406,-1,2798
40407,7,2798
40408,30,2798
40409,90,2798
40410,365,2798
40411,-1,2799
40412,7,2799
40413,30,2799
40414,90,2799
40415,365,2799
40416,-1,2800
40417,7,2800
40418,30,2800
40419,90,2800
40420,365,2800
40421,-1,2801
40422,7,2801
40423,30,2801
40424,90,2801
40425,365,2801
40426,-1,2802
40427,7,2802
40428,30,2802
40429,90,2802
40430,365,2802
40431,-1,2803
40432,7,2803
40433,30,2803
40434,90,2803
40435,365,2803
40436,-1,2804
40437,7,2804
40438,30,2804
40439,90,2804
40440,365,2804
40441,-1,2805
40442,7,2805
40443,30,2805
40444,90,2805
40445,365,2805
40446,-1,2806
40447,7,2806
40448,30,2806
40449,90,2806
40450,365,2806
40451,-1,2807
40452,7,2807
40453,30,2807
40454,90,2807
40455,365,2807
40467,-1,2808
40468,-1,2809
40469,-1,2810
40470,-1,2811
40471,-1,2812
40472,-1,2813
40473,-1,2814
40474,-1,2815
40475,-1,2816
40476,-1,2817
40477,-1,2818
40478,-1,2819
40479,-1,2820
40480,-1,2821
40481,-1,2822
40482,-1,2823
40484,-1,2825
40485,-1,2826
40486,-1,2827
40487,-1,2828
40488,-1,2829
40489,-1,2830
40490,-1,2831
40491,-1,2832
40492,-1,2833
40493,-1,2834
40495,-1,2836
40496,-1,2837
40497,-1,2838
40498,-1,2839
40499,-1,2840
40500,-1,2841
40501,-1,2842
40502,-1,2843
40503,-1,2844
40504,-1,2845
40505,-1,2846
40506,-1,2847
40507,-1,2848
40508,-1,2849
40509,-1,2850
40510,-1,2851
40511,-1,2852
40512,-1,2853
40513,-1,2854
40514,-1,2855
40515,-1,2856
40516,-1,2857
40517,-1,2858
40579,-1,2859
40580,-1,2860
40581,-1,2861
40582,-1,2862
40583,-1,2863
40584,-1,2864
40585,-1,2865
40586,-1,2866
40587,-1,2867
40588,-1,2868
40589,-1,2869
40590,-1,2870
40591,-1,2871
40592,-1,2872
40593,-1,2873
40594,-1,2874
40595,-1,2875
40596,-1,2876
40597,-1,2877
40598,-1,2878
40599,-1,2879
40600,-1,2880
40601,-1,2881
40602,-1,2882
40603,-1,2883
40604,-1,2884
40605,-1,2885
40606,-1,2886
40607,-1,2887
40608,-1,2888
40609,-1,2889
40610,-1,2890
40611,-1,2891
40612,-1,2892
40613,-1,2893
40614,-1,2894
40615,-1,2895
40616,-1,2896
40617,-1,2897
40618,-1,2898
40619,-1,2899
40620,-1,2900
40621,-1,2901
40622,-1,2902
40623,-1,2903
40624,-1,2904
40625,-1,2905
40626,-1,2906
40695,-1,2907
40770,-1,2908
40771,-1,2909
40772,-1,2910
40773,-1,2911
40774,-1,128
40778,-1,2912
40779,7,2912
40780,30,2912
40781,90,2912
40782,365,2912
40783,-1,2913
40784,7,2913
40785,30,2913
40786,90,2913
40787,365,2913
40788,-1,2914
40789,7,2914
40790,30,2914
40791,90,2914
40792,365,2914
40793,-1,2915
40794,7,2915
40795,30,2915
40796,90,2915
40797,365,2915
40798,-1,2916
40799,7,2916
40800,30,2916
40801,90,2916
40802,365,2916
40803,-1,2917
40804,7,2917
40805,30,2917
40806,90,2917
40807,365,2917
40808,-1,2918
40809,7,2918
40810,30,2918
40811,90,2918
40812,365,2918
40813,-1,2919
40814,7,2919
40815,30,2919
40816,90,2919
40817,365,2919
40818,-1,2920
40819,7,2920
40820,30,2920
40821,90,2920
40822,365,2920
40823,-1,2921
40824,7,2921
40825,30,2921
40826,90,2921
40827,365,2921
40828,-1,2922
40829,7,2922
40830,30,2922
40831,90,2922
40832,365,2922
40833,-1,2923
40834,7,2923
40835,30,2923
40836,90,2923
40837,365,2923
40838,-1,2924
40839,7,2924
40840,30,2924
40841,90,2924
40842,365,2924
40843,-1,2925
40844,7,2925
40845,30,2925
40846,90,2925
40847,365,2925
40848,-1,2926
40849,7,2926
40850,30,2926
40851,90,2926
40852,365,2926
40853,-1,2927
40854,7,2927
40855,30,2927
40856,90,2927
40857,365,2927
40858,-1,2928
40859,7,2928
40860,30,2928
40861,90,2928
40862,365,2928
40863,-1,2929
40864,7,2929
40865,30,2929
40866,90,2929
40867,365,2929
40868,-1,2930
40869,7,2930
40870,30,2930
40871,90,2930
40872,365,2930
40873,-1,2931
40874,7,2931
40875,30,2931
40876,90,2931
40877,365,2931
40878,-1,2932
40879,7,2932
40880,30,2932
40881,90,2932
40882,365,2932
40883,-1,2933
40884,7,2933
40885,30,2933
40886,90,2933
40887,365,2933
40888,-1,2934
40889,7,2934
40890,30,2934
40891,90,2934
40892,365,2934
40893,-1,2935
40894,7,2935
40895,30,2935
40896,90,2935
40897,365,2935
40898,-1,2936
40899,7,2936
40900,30,2936
40901,90,2936
40902,365,2936
40903,-1,2937
40904,7,2937
40905,30,2937
40906,90,2937
40907,365,2937
40908,-1,2938
40909,7,2938
40910,30,2938
40911,90,2938
40912,365,2938
40913,-1,2939
40914,7,2939
40915,30,2939
40916,90,2939
40917,365,2939
40918,-1,2940
40919,7,2940
40920,30,2940
40921,90,2940
40922,365,2940
40923,-1,2941
40924,7,2941
40925,30,2941
40926,90,2941
40927,365,2941
40928,-1,2942
40929,7,2942
40930,30,2942
40931,90,2942
40932,365,2942
40933,-1,2943
40934,7,2943
40935,30,2943
40936,90,2943
40937,365,2943
40938,-1,2944
40939,7,2944
40940,30,2944
40941,90,2944
40942,365,2944
40943,-1,2945
40944,7,2945
40945,30,2945
40946,90,2945
40947,365,2945
40948,-1,2946
40949,7,2946
40950,30,2946
40951,90,2946
40952,365,2946
40953,-1,2947
40954,7,2947
40955,30,2947
40956,90,2947
40957,365,2947
40958,-1,2948
40959,7,2948
40960,30,2948
40961,90,2948
40962,365,2948
40963,-1,2949
40964,7,2949
40965,30,2949
40966,90,2949
40967,365,2949
40968,-1,2950
40969,7,2950
40970,30,2950
40971,90,2950
40972,365,2950
40973,-1,2951
40974,7,2951
40975,30,2951
40976,90,2951
40977,365,2951
40978,-1,2952
40979,7,2952
40980,30,2952
40981,90,2952
40982,365,2952
40983,-1,2953
40984,7,2953
40985,30,2953
40986,90,2953
40987,365,2953
40988,-1,2954
40989,7,2954
40990,30,2954
40991,90,2954
40992,365,2954
40993,-1,2955
40994,7,2955
40995,30,2955
40996,90,2955
40997,365,2955
40998,-1,2956
40999,7,2956
41000,30,2956
41001,90,2956
41002,365,2956
41003,-1,2957
41004,7,2957
41005,30,2957
41006,90,2957
41007,365,2957
41008,-1,2958
41009,7,2958
41010,30,2958
41011,90,2958
41012,365,2958
41013,-1,2959
41014,7,2959
41015,30,2959
41016,90,2959
41017,365,2959
41018,-1,2960
41019,7,2960
41020,30,2960
41021,90,2960
41022,365,2960
41419,-1,2963
41420,-1,2964
41421,-1,2965
41579,-1,2968
41580,-1,2969
41586,-1,2970
41587,-1,2971
41588,-1,2972
41680,-1,2981
41681,-1,2982
41682,-1,2983
41683,-1,2984
41684,-1,2985
41685,-1,2986
41686,-1,2987
41687,-1,2988
41770,-1,3003
41771,7,3003
41772,30,3003
41773,90,3003
41774,365,3003
41775,-1,3004
41776,7,3004
41777,30,3004
41778,90,3004
41779,365,3004
41780,-1,3005
41781,7,3005
41782,30,3005
41783,90,3005
41784,365,3005
41785,-1,3006
41786,7,3006
41787,30,3006
41788,90,3006
41789,365,3006
41790,-1,3007
41791,7,3007
41792,30,3007
41793,90,3007
41794,365,3007
41795,-1,3008
41796,7,3008
41797,30,3008
41798,90,3008
41799,365,3008
41800,-1,3009
41801,7,3009
41802,30,3009
41803,90,3009
41804,365,3009
41805,-1,3010
41806,7,3010
41807,30,3010
41808,90,3010
41809,365,3010
41810,-1,3011
41811,7,3011
41812,30,3011
41813,90,3011
41814,365,3011
41815,-1,3012
41816,7,3012
41817,30,3012
41818,90,3012
41819,365,3012
41820,-1,3013
41821,7,3013
41822,30,3013
41823,90,3013
41824,365,3013
41825,-1,3014
41826,7,3014
41827,30,3014
41828,90,3014
41829,365,3014
41830,-1,3015
41831,7,3015
41832,30,3015
41833,90,3015
41834,365,3015
41835,-1,3016
41836,7,3016
41837,30,3016
41838,90,3016
41839,365,3016
41840,-1,3017
41841,7,3017
41842,30,3017
41843,90,3017
41844,365,3017
41845,-1,3018
41846,7,3018
41847,30,3018
41848,90,3018
41849,365,3018
41850,-1,3019
41851,7,3019
41852,30,3019
41853,90,3019
41854,365,3019
41855,-1,3020
41856,7,3020
41857,30,3020
41858,90,3020
41859,365,3020
41860,-1,3021
41861,7,3021
41862,30,3021
41863,90,3021
41864,365,3021
41865,-1,3022
41866,7,3022
41867,30,3022
41868,90,3022
41869,365,3022
41870,-1,3023
41871,7,3023
41872,30,3023
41873,90,3023
41874,365,3023
41875,-1,3024
41876,7,3024
41877,30,3024
41878,90,3024
41879,365,3024
41880,-1,3025
41881,7,3025
41882,30,3025
41883,90,3025
41884,365,3025
41885,-1,3026
41886,7,3026
41887,30,3026
41888,90,3026
41889,365,3026
41890,-1,3027
41891,7,3027
41892,30,3027
41893,90,3027
41894,365,3027
41895,-1,3028
41896,7,3028
41897,30,3028
41898,90,3028
41899,365,3028
41900,-1,3029
41901,7,3029
41902,30,3029
41903,90,3029
41904,365,3029
41905,-1,3030
41906,7,3030
41907,30,3030
41908,90,3030
41909,365,3030
41910,-1,3031
41911,7,3031
41912,30,3031
41913,90,3031
41914,365,3031
41915,-1,3032
41916,7,3032
41917,30,3032
41918,90,3032
41919,365,3032
41920,-1,3033
41921,7,3033
41922,30,3033
41923,90,3033
41924,365,3033
41925,-1,3034
41926,7,3034
41927,30,3034
41928,90,3034
41929,365,3034
41930,-1,3035
41931,7,3035
41932,30,3035
41933,90,3035
41934,365,3035
41935,-1,3036
41936,7,3036
41937,30,3036
41938,90,3036
41939,365,3036
41940,-1,3037
41941,7,3037
41942,30,3037
41943,90,3037
41944,365,3037
41945,-1,3038
41946,7,3038
41947,30,3038
41948,90,3038
41949,365,3038
41950,-1,3039
41951,7,3039
41952,30,3039
41953,90,3039
41954,365,3039
41955,-1,3040
41956,7,3040
41957,30,3040
41958,90,3040
41959,365,3040
41960,-1,3041
41961,7,3041
41962,30,3041
41963,90,3041
41964,365,3041
41965,-1,3042
41966,7,3042
41967,30,3042
41968,90,3042
41969,365,3042
41970,-1,3043
41971,7,3043
41972,30,3043
41973,90,3043
41974,365,3043
41975,-1,3044
41976,7,3044
41977,30,3044
41978,90,3044
41979,365,3044
41980,-1,3045
41981,7,3045
41982,30,3045
41983,90,3045
41984,365,3045
41985,-1,3046
41986,7,3046
41987,30,3046
41988,90,3046
41989,365,3046
41990,-1,3047
41991,7,3047
41992,30,3047
41993,90,3047
41994,365,3047
41995,-1,3048
41996,7,3048
41997,30,3048
41998,90,3048
41999,365,3048
42000,-1,3049
42001,7,3049
42002,30,3049
42003,90,3049
42004,365,3049
42005,-1,3050
42006,7,3050
42007,30,3050
42008,90,3050
42009,365,3050
42010,-1,3051
42011,7,3051
42012,30,3051
42013,90,3051
42014,365,3051
42015,-1,3052
42016,7,3052
42017,30,3052
42018,90,3052
42019,365,3052
42020,-1,3053
42021,7,3053
42022,30,3053
42023,90,3053
42024,365,3053
42025,-1,3054
42026,7,3054
42027,30,3054
42028,90,3054
42029,365,3054
42030,-1,3055
42031,7,3055
42032,30,3055
42033,90,3055
42034,365,3055
42035,-1,3056
42036,7,3056
42037,30,3056
42038,90,3056
42039,365,3056
42040,-1,3057
42041,7,3057
42042,30,3057
42043,90,3057
42044,365,3057
42045,-1,3058
42046,7,3058
42047,30,3058
42048,90,3058
42049,365,3058
42050,-1,3059
42051,7,3059
42052,30,3059
42053,90,3059
42054,365,3059
42055,-1,3060
42056,7,3060
42057,30,3060
42058,90,3060
42059,365,3060
42060,-1,3061
42061,7,3061
42062,30,3061
42063,90,3061
42064,365,3061
42065,-1,3062
42066,7,3062
42067,30,3062
42068,90,3062
42069,365,3062
42070,-1,3063
42071,7,3063
42072,30,3063
42073,90,3063
42074,365,3063
42075,-1,3064
42076,7,3064
42077,30,3064
42078,90,3064
42079,365,3064
42080,-1,3065
42081,7,3065
42082,30,3065
42083,90,3065
42084,365,3065
42085,-1,3066
42086,7,3066
42087,30,3066
42088,90,3066
42089,365,3066
42090,-1,3067
42091,7,3067
42092,30,3067
42093,90,3067
42094,365,3067
42095,-1,3068
42096,7,3068
42097,30,3068
42098,90,3068
42099,365,3068
42100,-1,3069
42101,7,3069
42102,30,3069
42103,90,3069
42104,365,3069
42105,-1,3070
42106,7,3070
42107,30,3070
42108,90,3070
42109,365,3070
42110,-1,3071
42111,7,3071
42112,30,3071
42113,90,3071
42114,365,3071
42147,-1,3072
42148,-1,3073
42149,-1,3074
42150,-1,3075
42151,-1,3076
42152,-1,3077
42153,-1,3078
42154,-1,3079
42155,-1,3080
42156,-1,3081
42157,-1,3082
42158,-1,3083
42159,-1,3084
42160,-1,3085
42161,-1,3086
42162,-1,3087
42163,-1,3088
42164,-1,3089
42165,-1,3090
42166,-1,3091
42167,-1,3092
42168,-1,3093
42169,-1,3094
42170,-1,3095
42171,-1,3096
42172,-1,3097
42173,-1,3098
42174,-1,3099
42175,-1,3100
42176,-1,3101
42177,-1,3102
42178,-1,3103
42179,-1,3104
42180,-1,3105
42181,-1,3106
42182,-1,3107
42183,-1,3108
42184,-1,3109
42185,-1,3110
42186,-1,3111
42187,-1,3112
42188,-1,3113
42189,-1,3114
42190,-1,3115
42191,-1,3116
42192,-1,3117
42193,-1,3118
42194,-1,3119
42195,-1,3120
42196,-1,3121
42197,-1,3122
42198,-1,3123
42199,-1,3124
42247,-1,3127
42248,7,3127
42249,30,3127
42250,90,3127
42251,365,3127
42252,-1,3128
42253,7,3128
42254,30,3128
42255,90,3128
42256,365,3128
42257,-1,3129
42258,7,3129
42259,30,3129
42260,90,3129
42261,365,3129
42262,-1,3130
42263,7,3130
42264,30,3130
42265,90,3130
42266,365,3130
42267,-1,3131
42268,7,3131
42269,30,3131
42270,90,3131
42271,365,3131
42272,-1,3132
42273,7,3132
42274,30,3132
42275,90,3132
42276,365,3132
42277,-1,3133
42278,7,3133
42279,30,3133
42280,90,3133
42281,365,3133
42282,-1,3134
42283,7,3134
42284,30,3134
42285,90,3134
42286,365,3134
42287,-1,3135
42288,7,3135
42289,30,3135
42290,90,3135
42291,365,3135
42292,-1,3136
42293,7,3136
42294,30,3136
42295,90,3136
42296,365,3136
42297,-1,3137
42298,7,3137
42299,30,3137
42300,90,3137
42301,365,3137
42302,-1,3138
42303,7,3138
42304,30,3138
42305,90,3138
42306,365,3138
42307,-1,3139
42308,7,3139
42309,30,3139
42310,90,3139
42311,365,3139
42312,-1,3140
42313,7,3140
42314,30,3140
42315,90,3140
42316,365,3140
42317,-1,3141
42318,7,3141
42319,30,3141
42320,90,3141
42321,365,3141
42322,-1,3142
42323,7,3142
42324,30,3142
42325,90,3142
42326,365,3142
42327,-1,3143
42328,7,3143
42329,30,3143
42330,90,3143
42331,365,3143
42332,-1,3144
42333,7,3144
42334,30,3144
42335,90,3144
42336,365,3144
42337,-1,3145
42338,7,3145
42339,30,3145
42340,90,3145
42341,365,3145
42342,-1,3146
42343,7,3146
42344,30,3146
42345,90,3146
42346,365,3146
42347,-1,3147
42348,7,3147
42349,30,3147
42350,90,3147
42351,365,3147
42352,-1,3148
42353,7,3148
42354,30,3148
42355,90,3148
42356,365,3148
42357,-1,3149
42358,7,3149
42359,30,3149
42360,90,3149
42361,365,3149
42362,-1,3150
42363,7,3150
42364,30,3150
42365,90,3150
42366,365,3150
42367,-1,3151
42368,7,3151
42369,30,3151
42370,90,3151
42371,365,3151
42372,-1,3152
42373,7,3152
42374,30,3152
42375,90,3152
42376,365,3152
42377,-1,3153
42378,7,3153
42379,30,3153
42380,90,3153
